"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|FI","17.10.2015 19:00 - 17.10.2015 20:00 (CET/CEST)","891","n/e","n/e","680","481","1","n/e","328","n/e","n/e","n/e","1658","n/e","n/e","2750","198","39","n/e","32","n/e","298"
"BZN|FI","17.10.2015 20:00 - 17.10.2015 21:00 (CET/CEST)","917","n/e","n/e","680","507","1","n/e","327","n/e","n/e","n/e","1619","n/e","n/e","2751","199","39","n/e","34","n/e","319"
"BZN|FI","17.10.2015 21:00 - 17.10.2015 22:00 (CET/CEST)","877","n/e","n/e","680","491","1","n/e","330","n/e","n/e","n/e","1403","n/e","n/e","2751","200","39","n/e","33","n/e","338"
"BZN|FI","17.10.2015 22:00 - 17.10.2015 23:00 (CET/CEST)","884","n/e","n/e","687","490","1","n/e","329","n/e","n/e","n/e","1226","n/e","n/e","2751","201","39","n/e","33","n/e","307"
"BZN|FI","17.10.2015 23:00 - 18.10.2015 00:00 (CET/CEST)","890","n/e","n/e","694","486","1","n/e","328","n/e","n/e","n/e","1246","n/e","n/e","2752","203","39","n/e","33","n/e","289"
"BZN|FI","18.10.2015 00:00 - 18.10.2015 01:00 (CET/CEST)","895","n/e","n/e","695","486","1","n/e","321","n/e","n/e","n/e","1126","n/e","n/e","2752","203","39","n/e","33","n/e","254"
"BZN|FI","18.10.2015 01:00 - 18.10.2015 02:00 (CET/CEST)","896","n/e","n/e","691","484","1","n/e","321","n/e","n/e","n/e","1076","n/e","n/e","2751","203","39","n/e","33","n/e","233"
"BZN|FI","18.10.2015 02:00 - 18.10.2015 03:00 (CET/CEST)","892","n/e","n/e","678","481","1","n/e","324","n/e","n/e","n/e","1078","n/e","n/e","2751","203","39","n/e","34","n/e","229"
"BZN|FI","18.10.2015 03:00 - 18.10.2015 04:00 (CET/CEST)","905","n/e","n/e","672","478","1","n/e","326","n/e","n/e","n/e","1074","n/e","n/e","2751","203","39","n/e","34","n/e","233"
"BZN|FI","18.10.2015 04:00 - 18.10.2015 05:00 (CET/CEST)","907","n/e","n/e","670","478","1","n/e","323","n/e","n/e","n/e","1075","n/e","n/e","2751","203","39","n/e","33","n/e","245"
"BZN|FI","18.10.2015 05:00 - 18.10.2015 06:00 (CET/CEST)","907","n/e","n/e","671","482","1","n/e","324","n/e","n/e","n/e","1064","n/e","n/e","2751","203","39","n/e","33","n/e","220"
"BZN|FI","18.10.2015 06:00 - 18.10.2015 07:00 (CET/CEST)","911","n/e","n/e","679","483","1","n/e","316","n/e","n/e","n/e","1160","n/e","n/e","2751","203","39","n/e","33","n/e","181"
"BZN|FI","18.10.2015 07:00 - 18.10.2015 08:00 (CET/CEST)","914","n/e","n/e","689","482","1","n/e","318","n/e","n/e","n/e","1226","n/e","n/e","2751","203","39","n/e","33","n/e","148"
"BZN|FI","18.10.2015 08:00 - 18.10.2015 09:00 (CET/CEST)","924","n/e","n/e","688","475","1","n/e","320","n/e","n/e","n/e","1328","n/e","n/e","2752","203","39","n/e","33","n/e","117"
"BZN|FI","18.10.2015 09:00 - 18.10.2015 10:00 (CET/CEST)","927","n/e","n/e","681","476","1","n/e","320","n/e","n/e","n/e","1348","n/e","n/e","2751","202","39","n/e","33","n/e","101"
"BZN|FI","18.10.2015 10:00 - 18.10.2015 11:00 (CET/CEST)","928","n/e","n/e","675","479","1","n/e","317","n/e","n/e","n/e","1435","n/e","n/e","2752","200","39","n/e","32","n/e","101"
"BZN|FI","18.10.2015 11:00 - 18.10.2015 12:00 (CET/CEST)","918","n/e","n/e","674","468","1","n/e","318","n/e","n/e","n/e","1456","n/e","n/e","2753","199","39","n/e","32","n/e","72"
"BZN|FI","18.10.2015 12:00 - 18.10.2015 13:00 (CET/CEST)","918","n/e","n/e","680","465","1","n/e","309","n/e","n/e","n/e","1421","n/e","n/e","2752","197","36","n/e","26","n/e","63"
"BZN|FI","18.10.2015 13:00 - 18.10.2015 14:00 (CET/CEST)","910","n/e","n/e","680","467","1","n/e","303","n/e","n/e","n/e","1419","n/e","n/e","2752","195","40","n/e","16","n/e","56"
"BZN|FI","18.10.2015 14:00 - 18.10.2015 15:00 (CET/CEST)","911","n/e","n/e","668","459","1","n/e","301","n/e","n/e","n/e","1408","n/e","n/e","2753","190","40","n/e","16","n/e","50"
"BZN|FI","18.10.2015 15:00 - 18.10.2015 16:00 (CET/CEST)","916","n/e","n/e","663","452","1","n/e","306","n/e","n/e","n/e","1417","n/e","n/e","2753","190","39","n/e","15","n/e","67"
"BZN|FI","18.10.2015 16:00 - 18.10.2015 17:00 (CET/CEST)","913","n/e","n/e","665","452","1","n/e","308","n/e","n/e","n/e","1472","n/e","n/e","2753","194","37","n/e","15","n/e","58"
"BZN|FI","18.10.2015 17:00 - 18.10.2015 18:00 (CET/CEST)","910","n/e","n/e","672","459","1","n/e","315","n/e","n/e","n/e","1664","n/e","n/e","2753","196","37","n/e","15","n/e","62"
"BZN|FI","18.10.2015 18:00 - 18.10.2015 19:00 (CET/CEST)","922","n/e","n/e","670","466","1","n/e","333","n/e","n/e","n/e","1768","n/e","n/e","2752","198","37","n/e","15","n/e","73"
"BZN|FI","18.10.2015 19:00 - 18.10.2015 20:00 (CET/CEST)","907","n/e","n/e","677","472","1","n/e","339","n/e","n/e","n/e","1690","n/e","n/e","2752","200","37","n/e","15","n/e","61"
"BZN|FI","18.10.2015 20:00 - 18.10.2015 21:00 (CET/CEST)","916","n/e","n/e","674","470","1","n/e","342","n/e","n/e","n/e","1665","n/e","n/e","2752","200","37","n/e","15","n/e","50"
"BZN|FI","18.10.2015 21:00 - 18.10.2015 22:00 (CET/CEST)","909","n/e","n/e","676","469","1","n/e","346","n/e","n/e","n/e","1455","n/e","n/e","2753","201","37","n/e","15","n/e","40"
"BZN|FI","18.10.2015 22:00 - 18.10.2015 23:00 (CET/CEST)","904","n/e","n/e","674","466","1","n/e","345","n/e","n/e","n/e","1361","n/e","n/e","2753","203","37","n/e","15","n/e","35"
"BZN|FI","18.10.2015 23:00 - 19.10.2015 00:00 (CET/CEST)","903","n/e","n/e","648","470","1","n/e","345","n/e","n/e","n/e","1268","n/e","n/e","2753","203","37","n/e","14","n/e","33"
"BZN|FI","19.10.2015 00:00 - 19.10.2015 01:00 (CET/CEST)","903","n/e","n/e","644","475","1","n/e","346","n/e","n/e","n/e","1185","n/e","n/e","2753","203","37","n/e","14","n/e","40"
"BZN|FI","19.10.2015 01:00 - 19.10.2015 02:00 (CET/CEST)","886","n/e","n/e","641","474","1","n/e","345","n/e","n/e","n/e","1160","n/e","n/e","2753","204","37","n/e","14","n/e","45"
"BZN|FI","19.10.2015 02:00 - 19.10.2015 03:00 (CET/CEST)","889","n/e","n/e","642","473","1","n/e","376","n/e","n/e","n/e","1150","n/e","n/e","2753","205","37","n/e","15","n/e","52"
"BZN|FI","19.10.2015 03:00 - 19.10.2015 04:00 (CET/CEST)","892","n/e","n/e","635","512","1","n/e","443","n/e","n/e","n/e","1147","n/e","n/e","2753","205","37","n/e","14","n/e","46"
"BZN|FI","19.10.2015 04:00 - 19.10.2015 05:00 (CET/CEST)","897","n/e","n/e","641","629","1","n/e","452","n/e","n/e","n/e","1181","n/e","n/e","2753","205","37","n/e","14","n/e","65"
"BZN|FI","19.10.2015 05:00 - 19.10.2015 06:00 (CET/CEST)","930","n/e","n/e","661","862","1","n/e","521","n/e","n/e","n/e","1470","n/e","n/e","2753","205","37","n/e","14","n/e","80"
"BZN|FI","19.10.2015 06:00 - 19.10.2015 07:00 (CET/CEST)","966","n/e","n/e","673","987","1","n/e","626","n/e","n/e","n/e","1823","n/e","n/e","2753","205","37","n/e","14","n/e","88"
"BZN|FI","19.10.2015 07:00 - 19.10.2015 08:00 (CET/CEST)","995","n/e","n/e","673","1046","1","n/e","679","n/e","n/e","n/e","2069","n/e","n/e","2752","205","36","n/e","14","n/e","71"
"BZN|FI","19.10.2015 08:00 - 19.10.2015 09:00 (CET/CEST)","1023","n/e","n/e","703","1047","1","n/e","648","n/e","n/e","n/e","2123","n/e","n/e","2758","205","36","n/e","14","n/e","65"
"BZN|FI","19.10.2015 09:00 - 19.10.2015 10:00 (CET/CEST)","1034","n/e","n/e","700","1077","1","n/e","628","n/e","n/e","n/e","2102","n/e","n/e","2754","205","36","n/e","14","n/e","62"
"BZN|FI","19.10.2015 10:00 - 19.10.2015 11:00 (CET/CEST)","1025","n/e","n/e","692","1116","1","n/e","655","n/e","n/e","n/e","2105","n/e","n/e","2753","203","36","n/e","14","n/e","54"
"BZN|FI","19.10.2015 11:00 - 19.10.2015 12:00 (CET/CEST)","1028","n/e","n/e","687","1120","1","n/e","655","n/e","n/e","n/e","2064","n/e","n/e","2754","201","38","n/e","15","n/e","48"
"BZN|FI","19.10.2015 12:00 - 19.10.2015 13:00 (CET/CEST)","1030","n/e","n/e","673","1107","1","n/e","653","n/e","n/e","n/e","2001","n/e","n/e","2752","200","39","n/e","15","n/e","41"
"BZN|FI","19.10.2015 13:00 - 19.10.2015 14:00 (CET/CEST)","1007","n/e","n/e","672","1094","1","n/e","654","n/e","n/e","n/e","1968","n/e","n/e","2752","198","39","n/e","15","n/e","36"
"BZN|FI","19.10.2015 14:00 - 19.10.2015 15:00 (CET/CEST)","975","n/e","n/e","667","1090","1","n/e","653","n/e","n/e","n/e","1928","n/e","n/e","2752","198","39","n/e","14","n/e","40"
"BZN|FI","19.10.2015 15:00 - 19.10.2015 16:00 (CET/CEST)","972","n/e","n/e","666","1092","1","n/e","605","n/e","n/e","n/e","1837","n/e","n/e","2751","198","39","n/e","14","n/e","67"
"BZN|FI","19.10.2015 16:00 - 19.10.2015 17:00 (CET/CEST)","964","n/e","n/e","677","1095","1","n/e","603","n/e","n/e","n/e","1776","n/e","n/e","2751","198","39","n/e","15","n/e","87"
"BZN|FI","19.10.2015 17:00 - 19.10.2015 18:00 (CET/CEST)","976","n/e","n/e","681","1115","1","n/e","632","n/e","n/e","n/e","2024","n/e","n/e","2752","199","38","n/e","15","n/e","152"
"BZN|FI","19.10.2015 18:00 - 19.10.2015 19:00 (CET/CEST)","980","n/e","n/e","684","1132","1","n/e","641","n/e","n/e","n/e","2084","n/e","n/e","2752","201","36","n/e","15","n/e","220"
"BZN|FI","19.10.2015 19:00 - 19.10.2015 20:00 (CET/CEST)","987","n/e","n/e","683","1137","1","n/e","652","n/e","n/e","n/e","2051","n/e","n/e","2751","201","36","n/e","15","n/e","255"
"BZN|FI","19.10.2015 20:00 - 19.10.2015 21:00 (CET/CEST)","975","n/e","n/e","644","1086","1","n/e","588","n/e","n/e","n/e","1726","n/e","n/e","2752","201","36","n/e","14","n/e","281"
"BZN|FI","19.10.2015 21:00 - 19.10.2015 22:00 (CET/CEST)","954","n/e","n/e","644","918","1","n/e","472","n/e","n/e","n/e","1546","n/e","n/e","2752","201","37","n/e","14","n/e","312"
"BZN|FI","19.10.2015 22:00 - 19.10.2015 23:00 (CET/CEST)","943","n/e","n/e","637","843","1","n/e","435","n/e","n/e","n/e","1361","n/e","n/e","2752","201","37","n/e","15","n/e","312"
"BZN|FI","19.10.2015 23:00 - 20.10.2015 00:00 (CET/CEST)","933","n/e","n/e","641","791","1","n/e","434","n/e","n/e","n/e","1282","n/e","n/e","2752","201","37","n/e","14","n/e","306"
"BZN|FI","20.10.2015 00:00 - 20.10.2015 01:00 (CET/CEST)","927","n/e","n/e","690","735","1","n/e","433","n/e","n/e","n/e","1161","n/e","n/e","2752","201","37","n/e","14","n/e","261"
"BZN|FI","20.10.2015 01:00 - 20.10.2015 02:00 (CET/CEST)","926","n/e","n/e","682","729","1","n/e","438","n/e","n/e","n/e","1154","n/e","n/e","2752","201","37","n/e","15","n/e","244"
"BZN|FI","20.10.2015 02:00 - 20.10.2015 03:00 (CET/CEST)","922","n/e","n/e","686","731","1","n/e","435","n/e","n/e","n/e","1139","n/e","n/e","2752","203","37","n/e","14","n/e","272"
"BZN|FI","20.10.2015 03:00 - 20.10.2015 04:00 (CET/CEST)","923","n/e","n/e","683","773","1","n/e","435","n/e","n/e","n/e","1124","n/e","n/e","2753","203","37","n/e","14","n/e","309"
"BZN|FI","20.10.2015 04:00 - 20.10.2015 05:00 (CET/CEST)","933","n/e","n/e","680","920","1","n/e","433","n/e","n/e","n/e","1242","n/e","n/e","2752","203","37","n/e","15","n/e","325"
"BZN|FI","20.10.2015 05:00 - 20.10.2015 06:00 (CET/CEST)","950","n/e","n/e","675","1080","1","n/e","517","n/e","n/e","n/e","1543","n/e","n/e","2752","203","37","n/e","15","n/e","346"
"BZN|FI","20.10.2015 06:00 - 20.10.2015 07:00 (CET/CEST)","988","n/e","n/e","715","1197","1","n/e","641","n/e","n/e","n/e","1726","n/e","n/e","2752","203","37","n/e","15","n/e","347"
"BZN|FI","20.10.2015 07:00 - 20.10.2015 08:00 (CET/CEST)","1013","n/e","n/e","721","1230","1","n/e","672","n/e","n/e","n/e","2022","n/e","n/e","2753","203","37","n/e","14","n/e","345"
"BZN|FI","20.10.2015 08:00 - 20.10.2015 09:00 (CET/CEST)","1031","n/e","n/e","737","1237","1","n/e","677","n/e","n/e","n/e","2120","n/e","n/e","2753","203","37","n/e","14","n/e","358"
"BZN|FI","20.10.2015 09:00 - 20.10.2015 10:00 (CET/CEST)","994","n/e","n/e","709","1235","1","n/e","663","n/e","n/e","n/e","2094","n/e","n/e","2754","203","37","n/e","15","n/e","344"
"BZN|FI","20.10.2015 10:00 - 20.10.2015 11:00 (CET/CEST)","1010","n/e","n/e","733","1237","1","n/e","650","n/e","n/e","n/e","2082","n/e","n/e","2753","203","37","n/e","15","n/e","332"
"BZN|FI","20.10.2015 11:00 - 20.10.2015 12:00 (CET/CEST)","1004","n/e","n/e","714","1279","1","n/e","628","n/e","n/e","n/e","2020","n/e","n/e","2752","203","36","n/e","15","n/e","318"
"BZN|FI","20.10.2015 12:00 - 20.10.2015 13:00 (CET/CEST)","1007","n/e","n/e","685","1261","1","n/e","623","n/e","n/e","n/e","1917","n/e","n/e","2752","329","38","n/e","15","n/e","335"
"BZN|FI","20.10.2015 13:00 - 20.10.2015 14:00 (CET/CEST)","994","n/e","n/e","681","1249","1","n/e","622","n/e","n/e","n/e","1847","n/e","n/e","2753","234","39","n/e","15","n/e","356"
"BZN|FI","20.10.2015 14:00 - 20.10.2015 15:00 (CET/CEST)","976","n/e","n/e","675","1247","1","n/e","567","n/e","n/e","n/e","1811","n/e","n/e","2752","184","39","n/e","16","n/e","373"
"BZN|FI","20.10.2015 15:00 - 20.10.2015 16:00 (CET/CEST)","938","n/e","n/e","673","1262","1","n/e","521","n/e","n/e","n/e","1869","n/e","n/e","2752","184","39","n/e","15","n/e","387"
"BZN|FI","20.10.2015 16:00 - 20.10.2015 17:00 (CET/CEST)","938","n/e","n/e","676","1273","1","n/e","535","n/e","n/e","n/e","1845","n/e","n/e","2753","184","39","n/e","15","n/e","401"
"BZN|FI","20.10.2015 17:00 - 20.10.2015 18:00 (CET/CEST)","933","n/e","n/e","663","1309","1","n/e","592","n/e","n/e","n/e","2144","n/e","n/e","2753","184","37","n/e","15","n/e","400"
"BZN|FI","20.10.2015 18:00 - 20.10.2015 19:00 (CET/CEST)","939","n/e","n/e","659","1270","1","n/e","618","n/e","n/e","n/e","2180","n/e","n/e","2752","184","37","n/e","15","n/e","448"
"BZN|FI","20.10.2015 19:00 - 20.10.2015 20:00 (CET/CEST)","930","n/e","n/e","665","1256","1","n/e","579","n/e","n/e","n/e","2029","n/e","n/e","2752","186","37","n/e","15","n/e","495"
"BZN|FI","20.10.2015 20:00 - 20.10.2015 21:00 (CET/CEST)","950","n/e","n/e","658","1047","1","n/e","490","n/e","n/e","n/e","1573","n/e","n/e","2752","186","37","n/e","14","n/e","538"
"BZN|FI","20.10.2015 21:00 - 20.10.2015 22:00 (CET/CEST)","924","n/e","n/e","623","907","1","n/e","448","n/e","n/e","n/e","1555","n/e","n/e","2754","186","37","n/e","15","n/e","560"
"BZN|FI","20.10.2015 22:00 - 20.10.2015 23:00 (CET/CEST)","930","n/e","n/e","562","884","1","n/e","432","n/e","n/e","n/e","1605","n/e","n/e","2753","186","37","n/e","15","n/e","564"
"BZN|FI","20.10.2015 23:00 - 21.10.2015 00:00 (CET/CEST)","929","n/e","n/e","562","848","1","n/e","433","n/e","n/e","n/e","1513","n/e","n/e","2753","186","37","n/e","16","n/e","526"
"BZN|FI","21.10.2015 00:00 - 21.10.2015 01:00 (CET/CEST)","932","n/e","n/e","565","788","1","n/e","438","n/e","n/e","n/e","1304","n/e","n/e","2754","186","37","n/e","16","n/e","555"
"BZN|FI","21.10.2015 01:00 - 21.10.2015 02:00 (CET/CEST)","941","n/e","n/e","534","774","1","n/e","431","n/e","n/e","n/e","1213","n/e","n/e","2754","186","37","n/e","15","n/e","547"
"BZN|FI","21.10.2015 02:00 - 21.10.2015 03:00 (CET/CEST)","940","n/e","n/e","534","776","1","n/e","436","n/e","n/e","n/e","1235","n/e","n/e","2755","188","25","n/e","15","n/e","535"
"BZN|FI","21.10.2015 03:00 - 21.10.2015 04:00 (CET/CEST)","946","n/e","n/e","536","776","1","n/e","439","n/e","n/e","n/e","1225","n/e","n/e","2754","188","21","n/e","15","n/e","525"
"BZN|FI","21.10.2015 04:00 - 21.10.2015 05:00 (CET/CEST)","945","n/e","n/e","532","850","1","n/e","437","n/e","n/e","n/e","1276","n/e","n/e","2755","188","19","n/e","14","n/e","501"
"BZN|FI","21.10.2015 05:00 - 21.10.2015 06:00 (CET/CEST)","937","n/e","n/e","566","1031","1","n/e","443","n/e","n/e","n/e","1479","n/e","n/e","2754","188","34","n/e","15","n/e","479"
"BZN|FI","21.10.2015 06:00 - 21.10.2015 07:00 (CET/CEST)","927","n/e","n/e","584","1084","1","n/e","532","n/e","n/e","n/e","1773","n/e","n/e","2755","188","34","n/e","15","n/e","468"
"BZN|FI","21.10.2015 07:00 - 21.10.2015 08:00 (CET/CEST)","927","n/e","n/e","586","1129","1","n/e","617","n/e","n/e","n/e","1904","n/e","n/e","2754","188","36","n/e","16","n/e","441"
"BZN|FI","21.10.2015 08:00 - 21.10.2015 09:00 (CET/CEST)","938","n/e","n/e","587","1184","1","n/e","646","n/e","n/e","n/e","1844","n/e","n/e","2752","187","37","n/e","15","n/e","424"
"BZN|FI","21.10.2015 09:00 - 21.10.2015 10:00 (CET/CEST)","945","n/e","n/e","533","1196","1","n/e","622","n/e","n/e","n/e","1685","n/e","n/e","2752","186","38","n/e","15","n/e","409"
"BZN|FI","21.10.2015 10:00 - 21.10.2015 11:00 (CET/CEST)","951","n/e","n/e","473","1193","1","n/e","628","n/e","n/e","n/e","1726","n/e","n/e","2753","186","38","n/e","15","n/e","394"
"BZN|FI","21.10.2015 11:00 - 21.10.2015 12:00 (CET/CEST)","952","n/e","n/e","482","1137","1","n/e","618","n/e","n/e","n/e","1730","n/e","n/e","2754","184","35","n/e","15","n/e","390"
"BZN|FI","21.10.2015 12:00 - 21.10.2015 13:00 (CET/CEST)","951","n/e","n/e","553","1120","1","n/e","615","n/e","n/e","n/e","1706","n/e","n/e","2754","184","36","n/e","15","n/e","406"
"BZN|FI","21.10.2015 13:00 - 21.10.2015 14:00 (CET/CEST)","954","n/e","n/e","512","1110","1","n/e","583","n/e","n/e","n/e","1669","n/e","n/e","2754","184","36","n/e","15","n/e","457"
"BZN|FI","21.10.2015 14:00 - 21.10.2015 15:00 (CET/CEST)","957","n/e","n/e","454","1127","1","n/e","505","n/e","n/e","n/e","1606","n/e","n/e","2753","183","36","n/e","15","n/e","508"
"BZN|FI","21.10.2015 15:00 - 21.10.2015 16:00 (CET/CEST)","952","n/e","n/e","549","1117","1","n/e","456","n/e","n/e","n/e","1596","n/e","n/e","2753","182","36","n/e","15","n/e","540"
"BZN|FI","21.10.2015 16:00 - 21.10.2015 17:00 (CET/CEST)","951","n/e","n/e","551","1119","1","n/e","459","n/e","n/e","n/e","1610","n/e","n/e","2753","182","36","n/e","15","n/e","567"
"BZN|FI","21.10.2015 17:00 - 21.10.2015 18:00 (CET/CEST)","952","n/e","n/e","549","1152","1","n/e","540","n/e","n/e","n/e","1806","n/e","n/e","2753","182","36","n/e","14","n/e","619"
"BZN|FI","21.10.2015 18:00 - 21.10.2015 19:00 (CET/CEST)","953","n/e","n/e","552","1171","1","n/e","569","n/e","n/e","n/e","1870","n/e","n/e","2753","182","36","n/e","15","n/e","665"
"BZN|FI","21.10.2015 19:00 - 21.10.2015 20:00 (CET/CEST)","960","n/e","n/e","476","1119","1","n/e","525","n/e","n/e","n/e","1750","n/e","n/e","2753","182","36","n/e","15","n/e","700"
"BZN|FI","21.10.2015 20:00 - 21.10.2015 21:00 (CET/CEST)","948","n/e","n/e","474","833","1","n/e","443","n/e","n/e","n/e","1491","n/e","n/e","2753","182","36","n/e","15","n/e","723"
"BZN|FI","21.10.2015 21:00 - 21.10.2015 22:00 (CET/CEST)","929","n/e","n/e","468","713","1","n/e","428","n/e","n/e","n/e","1343","n/e","n/e","2754","182","36","n/e","14","n/e","747"
"BZN|FI","21.10.2015 22:00 - 21.10.2015 23:00 (CET/CEST)","924","n/e","n/e","389","700","1","n/e","424","n/e","n/e","n/e","1261","n/e","n/e","2753","182","36","n/e","13","n/e","759"
"BZN|FI","21.10.2015 23:00 - 22.10.2015 00:00 (CET/CEST)","923","n/e","n/e","386","687","1","n/e","419","n/e","n/e","n/e","1301","n/e","n/e","2753","182","36","n/e","15","n/e","762"
"BZN|FI","22.10.2015 00:00 - 22.10.2015 01:00 (CET/CEST)","935","n/e","n/e","373","687","1","n/e","416","n/e","n/e","n/e","1212","n/e","n/e","2753","182","36","n/e","15","n/e","763"
"BZN|FI","22.10.2015 01:00 - 22.10.2015 02:00 (CET/CEST)","932","n/e","n/e","372","688","1","n/e","411","n/e","n/e","n/e","1194","n/e","n/e","2753","182","36","n/e","15","n/e","755"
"BZN|FI","22.10.2015 02:00 - 22.10.2015 03:00 (CET/CEST)","922","n/e","n/e","376","688","1","n/e","405","n/e","n/e","n/e","1189","n/e","n/e","2753","182","36","n/e","15","n/e","730"
"BZN|FI","22.10.2015 03:00 - 22.10.2015 04:00 (CET/CEST)","913","n/e","n/e","382","689","1","n/e","402","n/e","n/e","n/e","1143","n/e","n/e","2753","182","36","n/e","15","n/e","706"
"BZN|FI","22.10.2015 04:00 - 22.10.2015 05:00 (CET/CEST)","911","n/e","n/e","390","795","1","n/e","405","n/e","n/e","n/e","1144","n/e","n/e","2753","182","36","n/e","15","n/e","687"
"BZN|FI","22.10.2015 05:00 - 22.10.2015 06:00 (CET/CEST)","922","n/e","n/e","359","918","1","n/e","513","n/e","n/e","n/e","1359","n/e","n/e","2753","182","36","n/e","15","n/e","655"
"BZN|FI","22.10.2015 06:00 - 22.10.2015 07:00 (CET/CEST)","941","n/e","n/e","334","940","1","n/e","594","n/e","n/e","n/e","1639","n/e","n/e","2753","182","36","n/e","15","n/e","640"
"BZN|FI","22.10.2015 07:00 - 22.10.2015 08:00 (CET/CEST)","948","n/e","n/e","314","963","1","n/e","653","n/e","n/e","n/e","1870","n/e","n/e","2754","181","36","n/e","7","n/e","630"
"BZN|FI","22.10.2015 08:00 - 22.10.2015 09:00 (CET/CEST)","948","n/e","n/e","316","960","1","n/e","653","n/e","n/e","n/e","1971","n/e","n/e","2754","181","37","n/e","0","n/e","615"
"BZN|FI","22.10.2015 09:00 - 22.10.2015 10:00 (CET/CEST)","954","n/e","n/e","309","934","10","n/e","650","n/e","n/e","n/e","1898","n/e","n/e","2755","181","37","n/e","0","n/e","606"
"BZN|FI","22.10.2015 10:00 - 22.10.2015 11:00 (CET/CEST)","957","n/e","n/e","308","921","1","n/e","605","n/e","n/e","n/e","1932","n/e","n/e","2754","181","39","n/e","0","n/e","594"
"BZN|FI","22.10.2015 11:00 - 22.10.2015 12:00 (CET/CEST)","940","n/e","n/e","356","914","1","n/e","507","n/e","n/e","n/e","1894","n/e","n/e","2754","180","38","n/e","0","n/e","610"
"BZN|FI","22.10.2015 12:00 - 22.10.2015 13:00 (CET/CEST)","934","n/e","n/e","375","941","1","n/e","464","n/e","n/e","n/e","1937","n/e","n/e","2754","180","38","n/e","0","n/e","595"
"BZN|FI","22.10.2015 13:00 - 22.10.2015 14:00 (CET/CEST)","930","n/e","n/e","362","958","1","n/e","452","n/e","n/e","n/e","1821","n/e","n/e","2754","180","38","n/e","0","n/e","580"
"BZN|FI","22.10.2015 14:00 - 22.10.2015 15:00 (CET/CEST)","936","n/e","n/e","354","955","1","n/e","436","n/e","n/e","n/e","1808","n/e","n/e","2754","180","38","n/e","0","n/e","605"
"BZN|FI","22.10.2015 15:00 - 22.10.2015 16:00 (CET/CEST)","937","n/e","n/e","357","874","1","n/e","410","n/e","n/e","n/e","1758","n/e","n/e","2754","180","38","n/e","3","n/e","598"
"BZN|FI","22.10.2015 16:00 - 22.10.2015 17:00 (CET/CEST)","944","n/e","n/e","473","881","1","n/e","474","n/e","n/e","n/e","1860","n/e","n/e","2754","180","38","n/e","4","n/e","583"
"BZN|FI","22.10.2015 17:00 - 22.10.2015 18:00 (CET/CEST)","940","n/e","n/e","588","978","1","n/e","531","n/e","n/e","n/e","1876","n/e","n/e","2753","180","38","n/e","6","n/e","565"
"BZN|FI","22.10.2015 18:00 - 22.10.2015 19:00 (CET/CEST)","941","n/e","n/e","607","985","1","n/e","546","n/e","n/e","n/e","1931","n/e","n/e","2754","180","38","n/e","15","n/e","556"
"BZN|FI","22.10.2015 19:00 - 22.10.2015 20:00 (CET/CEST)","936","n/e","n/e","607","927","1","n/e","524","n/e","n/e","n/e","1814","n/e","n/e","2752","180","38","n/e","15","n/e","537"
